pid_x,pid_y,pid_z,front_left_speed,front_right_speed,back_left_speed,back_right_speed,orientation_x,orientation_y,orientation_z,acceleration_x,acceleration_y,acceleration_z,accel_rejected,mag_rejected,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
-15.6399,0,0,20.6399,20.6399,5,5,26.0664,9.77453,-8.63376,-0.133646,-0.00632293,-0.0135062,0,0,-0.2275,-0.07,-0.3325,-0.004026,-0.426756,-0.912194,-0.05404,0.2499,0.34244
-15.6525,0,0,20.6525,20.6525,5,5,26.0875,9.7693,-8.66517,-0.13465,-0.0136844,-0.017832,0,0,-0.28,-0.105,-0.49,-0.005124,-0.434442,-0.916342,-0.05404,0.2499,0.34244
-15.6648,0,0,20.6648,20.6648,5,5,26.108,9.7645,-8.69596,-0.134567,-0.0133615,-0.0179743,0,0,-0.4725,0.1225,-0.385,-0.005124,-0.434442,-0.916342,-0.05404,0.2499,0.34244
-15.6796,0,0,20.6796,20.6796,5,5,26.1326,9.75987,-8.72598,-0.133516,-0.0182272,-0.01864,0,0,-0.2625,0.1925,-0.4375,-0.004148,-0.439688,-0.91683,-0.05404,0.2499,0.34244
-15.6942,0,0,20.6942,20.6942,5,5,26.1569,9.75507,-8.75723,-0.133433,-0.017845,-0.0188118,0,0,-0.1925,0.0875,-0.56,-0.004148,-0.439688,-0.91683,-0.05474,0.24962,0.336
-15.7094,0,0,20.7094,20.7094,5,5,26.1823,9.75594,-8.79088,-0.128589,-0.0217297,-0.0231864,0,0,-0.2625,0.175,-0.5775,0.000732,-0.443958,-0.920978,-0.05474,0.24962,0.336
-15.7245,0,0,20.7245,20.7245,5,5,26.2076,9.75628,-8.82431,-0.128594,-0.0213396,-0.0233794,0,0,-0.07,-0.14,-0.4725,0.000732,-0.443958,-0.920978,-0.05474,0.24962,0.336
-15.7411,0,0,20.7411,20.7411,5,5,26.2352,9.75352,-8.85538,-0.130612,-0.0218871,-0.0198935,0,0,0.0525,-0.105,-0.455,-0.001342,-0.444934,-0.917318,-0.05474,0.24962,0.336
-15.7575,0,0,20.7575,20.7575,5,5,26.2625,9.75126,-8.88604,-0.130573,-0.021463,-0.0200951,0,0,0.0875,0.1225,-0.49,-0.001342,-0.444934,-0.917318,-0.05474,0.24962,0.336
-15.7759,0,0,20.7759,20.7759,5,5,26.2931,9.74511,-8.91402,-0.132776,-0.0226923,-0.0153941,0,0,0.1925,0.0175,-0.4725,-0.00366,-0.446642,-0.912438,-0.05474,0.24962,0.336
-15.7941,0,0,20.7941,20.7941,5,5,26.3234,9.73899,-8.94158,-0.13267,-0.0222166,-0.0156092,0,0,0.2625,-0.035,-0.35,-0.00366,-0.446642,-0.912438,-0.05474,0.24962,0.336
-15.8154,0,0,20.8154,20.8154,5,5,26.359,9.73244,-8.96787,-0.131829,-0.0247134,-0.00824027,0,0,0.2975,-0.07,-0.2975,-0.002928,-0.449692,-0.904874,-0.05474,0.24962,0.336
-15.8367,0,0,20.8367,20.8367,5,5,26.3945,9.7266,-8.99397,-0.131728,-0.0241578,-0.00849658,0,0,0.6125,0.175,-0.455,-0.002928,-0.449692,-0.904874,-0.05474,0.24962,0.336
-15.8575,0,0,20.8575,20.8575,5,5,26.4291,9.7245,-9.02019,-0.129141,-0.0243547,-0.0113377,0,0,0.7525,0.21,-0.3675,-0.000366,-0.450424,-0.907436,-0.0532,0.24808,0.33502
-15.878,0,0,20.878,20.878,5,5,26.4633,9.72326,-9.04667,-0.128512,-0.0227267,-0.0102442,0,0,1.0325,0.105,-0.28,0.000244,-0.449326,-0.906094,-0.0532,0.24808,0.33502
-15.8987,0,0,20.8987,20.8987,5,5,26.4978,9.7219,-9.07338,-0.128489,-0.0221946,-0.0105048,0,0,1.47,-0.1225,-0.4725,0.000244,-0.449326,-0.906094,-0.0532,0.24808,0.33502
-15.9181,0,0,20.9181,20.9181,5,5,26.5301,9.71969,-9.09925,-0.129666,-0.0227929,-0.0177555,0,0,1.645,0.0875,-0.49,-0.000976,-0.450424,-0.913048,-0.0532,0.24808,0.33502
-15.9375,0,0,20.9375,20.9375,5,5,26.5625,9.71756,-9.12448,-0.129629,-0.0222919,-0.0179988,0,0,1.89,0.175,-0.28,-0.000976,-0.450424,-0.913048,-0.0532,0.24808,0.33502
-15.9568,0,0,20.9568,20.9568,5,5,26.5946,9.71727,-9.15015,-0.128409,-0.0200872,-0.014434,0,0,1.9425,0.245,-0.175,0.000244,-0.448716,-0.909266,-0.0532,0.24808,0.33502
-15.9759,0,0,20.9759,20.9759,5,5,26.6265,9.7167,-9.17617,-0.1284,-0.0195969,-0.0146778,0,0,2.0825,-0.0875,-0.385,0.000244,-0.448716,-0.909266,-0.0532,0.24808,0.33502
-15.9961,0,0,20.9961,20.9961,5,5,26.6602,9.71387,-9.20025,-0.12993,-0.0200518,-0.0129632,0,0,2.415,0.0175,-0.3325,-0.001342,-0.449692,-0.907314,-0.0532,0.24808,0.33502
-16.0167,0,0,21.0167,21.0167,5,5,26.6946,9.71094,-9.22036,-0.12988,-0.0195195,-0.013221,0,0,2.9925,0.245,-0.315,-0.001342,-0.449692,-0.907314,-0.05698,0.2478,0.33908
-16.037,0,0,21.037,21.037,5,5,26.7283,9.71161,-9.24206,-0.127097,-0.019734,-0.0149594,0,0,3.0625,0.245,-0.245,0.001464,-0.450424,-0.908778,-0.05698,0.2478,0.33908
-16.057,0,0,21.057,21.057,5,5,26.7616,9.71233,-9.26354,-0.127109,-0.0192234,-0.0152191,0,0,3.0625,0.245,-0.245,0.001464,-0.450424,-0.908778,-0.05698,0.2478,0.33908
-16.0773,0,0,21.0773,21.0773,5,5,26.7956,9.71419,-9.28545,-0.12617,-0.0179724,-0.0117983,0,0,3.2025,0.175,-0.2975,0.00244,-0.449692,-0.905118,-0.05698,0.2478,0.33908
-16.0974,0,0,21.0974,21.0974,5,5,26.829,9.71606,-9.30714,-0.126202,-0.0174617,-0.0120626,0,0,3.2025,0.175,-0.2975,0.00244,-0.449692,-0.905118,-0.05698,0.2478,0.33908
-16.1181,0,0,21.1181,21.1181,5,5,26.8635,9.71334,-9.32615,-0.129435,-0.0180277,-0.0140447,0,0,3.8325,0.0875,-0.1925,-0.000854,-0.45079,-0.906826,-0.05698,0.2478,0.33908
-16.1385,0,0,21.1385,21.1385,5,5,26.8975,9.71074,-9.34498,-0.12939,-0.0175028,-0.0143022,0,0,3.8325,0.0875,-0.1925,-0.000854,-0.45079,-0.906826,-0.05698,0.2478,0.33908
-16.1577,0,0,21.1577,21.1577,5,5,26.9294,9.71269,-9.36592,-0.126873,-0.0148168,-0.0159087,0,0,4.3925,0.35,-0.245,0.001708,-0.448594,-0.908168,-0.05698,0.2478,0.33908
-16.176,0,0,21.176,21.176,5,5,26.96,9.71256,-9.38848,-0.128814,-0.0139809,-0.0177452,0,0,4.375,0.3325,-0.385,-0.000244,-0.448228,-0.909754,-0.05586,0.24836,0.33488
-16.1945,0,0,21.1945,21.1945,5,5,26.9908,9.71229,-9.41096,-0.12881,-0.013508,-0.017985,0,0,4.76,0.1925,-0.4025,-0.000244,-0.448228,-0.909754,-0.05586,0.24836,0.33488
-16.2129,0,0,21.2129,21.2129,5,5,27.0215,9.70999,-9.43221,-0.130471,-0.0114468,-0.0151451,0,0,4.8825,0.14,-0.42,-0.001952,-0.446642,-0.906704,-0.05586,0.24836,0.33488
-16.2312,0,0,21.2312,21.2312,5,5,27.0521,9.71121,-9.45534,-0.127576,-0.0118354,-0.0161247,0,0,4.97,-0.0175,-0.4725,0.000976,-0.447496,-0.907436,-0.05586,0.24836,0.33488
-16.2495,0,0,21.2495,21.2495,5,5,27.0824,9.7128,-9.47805,-0.127603,-0.0113727,-0.0163664,0,0,5.0925,0.21,-0.4725,0.000976,-0.447496,-0.907436,-0.05586,0.24836,0.33488
-16.265,0,0,21.265,21.265,5,5,27.1083,9.71572,-9.50168,-0.127532,-0.00951449,-0.0245687,0,0,5.355,0.2975,-0.4725,0.001098,-0.446032,-0.915366,-0.05586,0.24836,0.33488
-16.2803,0,0,21.2803,21.2803,5,5,27.1338,9.71864,-9.52505,-0.127582,-0.00912826,-0.0247762,0,0,5.32,0.315,-0.455,0.001098,-0.446032,-0.915366,-0.05586,0.24836,0.33488
-16.2917,0,0,21.2917,21.2917,5,5,27.1528,9.7201,-9.54827,-0.130037,-0.00358858,-0.0308303,0,0,5.4775,0.245,-0.35,-0.001342,-0.440786,-0.921222,-0.05586,0.24836,0.33488
-16.3031,0,0,21.3031,21.3031,5,5,27.1719,9.72098,-9.5645,-0.130052,-0.00329678,-0.0309829,0,0,5.67,0.245,-0.3325,-0.001342,-0.440786,-0.921222,-0.05908,0.24584,0.33908
-16.3125,0,0,21.3125,21.3125,5,5,27.1874,9.72755,-9.58398,-0.126764,0.00340495,-0.0259585,0,0,5.74,0.2275,-0.2975,0.002074,-0.43432,-0.916098,-0.05908,0.24584,0.33908
-16.322,0,0,21.322,21.322,5,5,27.2033,9.73437,-9.60329,-0.126881,0.00363863,-0.0261012,0,0,6.0375,0.42,-0.4025,0.002074,-0.43432,-0.916098,-0.05908,0.24584,0.33908
-16.3302,0,0,21.3302,21.3302,5,5,27.2171,9.74167,-9.623,-0.127128,0.00750283,-0.0238924,0,0,6.1075,0.4025,-0.3675,0.001952,-0.43066,-0.91378,-0.05908,0.24584,0.33908
-16.3382,0,0,21.3382,21.3382,5,5,27.2303,9.74866,-9.64245,-0.127249,0.00769598,-0.024015,0,0,5.915,0.3325,-0.28,0.001952,-0.43066,-0.91378,-0.05908,0.24584,0.33908
-16.3437,0,0,21.3437,21.3437,5,5,27.2395,9.75594,-9.66244,-0.127738,0.00953725,-0.0301314,0,0,5.88,0.3325,-0.28,0.001586,-0.428952,-0.919758,-0.05908,0.24584,0.33908
-16.3492,0,0,21.3492,21.3492,5,5,27.2486,9.76276,-9.68255,-0.127855,0.00966656,-0.0302206,0,0,5.8625,0.0875,-0.35,0.001586,-0.428952,-0.919758,-0.05908,0.24584,0.33908
-16.3549,0,0,21.3549,21.3549,5,5,27.2582,9.76976,-9.70223,-0.127854,0.00943781,-0.029946,0,0,5.9675,0.2975,-0.315,0.001708,-0.429318,-0.919392,-0.05908,0.24584,0.33908
-16.3606,0,0,21.3606,21.3606,5,5,27.2676,9.77684,-9.72261,-0.127976,0.00957128,-0.0300384,0,0,5.915,0.2625,-0.42,0.001708,-0.429318,-0.919392,-0.05782,0.24542,0.3367
-16.3627,0,0,21.3627,21.3627,5,5,27.2712,9.78284,-9.7431,-0.129902,0.0131595,-0.0375822,0,0,5.9325,0.2275,-0.385,-0.000122,-0.42578,-0.926834,-0.05782,0.24542,0.3367
-16.365,0,0,21.365,21.365,5,5,27.275,9.78886,-9.76324,-0.130005,0.0132096,-0.0376282,0,0,6.055,0.35,-0.3325,-0.000122,-0.42578,-0.926834,-0.05782,0.24542,0.3367
-16.3654,0,0,21.3654,21.3654,5,5,27.2757,9.79656,-9.78446,-0.12953,0.0168744,-0.0376544,0,0,6.055,0.385,-0.2975,0.000488,-0.42212,-0.926834,-0.05782,0.24542,0.3367
-16.3658,0,0,21.3658,21.3658,5,5,27.2764,9.80413,-9.80564,-0.12966,0.0168746,-0.0376798,0,0,6.02,0.3675,-0.385,0.000488,-0.42212,-0.926834,-0.05782,0.24542,0.3367
-16.3639,0,0,21.3639,21.3639,5,5,27.2731,9.81595,-9.82952,-0.127677,0.023647,-0.0331359,0,0,6.0375,0.3675,-0.42,0.002684,-0.415288,-0.92232,-0.05782,0.24542,0.3367
-16.3618,0,0,21.3618,21.3618,5,5,27.2696,9.82726,-9.85313,-0.127871,0.023578,-0.0331382,0,0,5.8625,0.2625,-0.315,0.002684,-0.415288,-0.92232,-0.05782,0.24542,0.3367
-16.3586,0,0,21.3586,21.3586,5,5,27.2643,9.83245,-9.87379,-0.133185,0.026054,-0.0339705,0,0,5.9325,0.315,-0.4025,-0.002562,-0.412726,-0.923174,-0.05782,0.24542,0.3367
-16.3552,0,0,21.3552,21.3552,5,5,27.2586,9.83846,-9.8998,-0.133288,0.0259598,-0.0339421,0,0,5.7925,0.385,-0.4725,-0.002562,-0.412726,-0.923174,-0.05516,0.24906,0.3416
-16.3466,0,0,21.3466,21.3466,5,5,27.2444,9.85217,-9.93084,-0.129393,0.032196,-0.041735,0,0,5.775,0.42,-0.5425,0.001586,-0.40626,-0.930982,-0.05516,0.24906,0.3416
-16.3409,0,0,21.3409,21.3409,5,5,27.2348,9.82657,-9.94074,-0.158595,0.0286642,-0.0429438,0,0,5.6175,0.35,-0.595,-0.028182,-0.409676,-0.932324,-0.05516,0.24906,0.3416
-16.3352,0,0,21.3352,21.3352,5,5,27.2253,9.80166,-9.95025,-0.158167,0.028554,-0.0428038,0,0,5.6525,0.5075,-0.4725,-0.028182,-0.409676,-0.932324,-0.05516,0.24906,0.3416
-16.3288,0,0,21.3288,21.3288,5,5,27.2146,9.80708,-9.97553,-0.134935,0.0271618,-0.0437175,0,0,5.565,0.5425,-0.5425,-0.004758,-0.410896,-0.9333,-0.05516,0.24906,0.3416
-16.3226,0,0,21.3226,21.3226,5,5,27.2044,9.81217,-10.0005,-0.135023,0.0269975,-0.0436501,0,0,5.67,0.4725,-0.4375,-0.004758,-0.410896,-0.9333,-0.05516,0.24906,0.3416
-16.3171,0,0,21.3171,21.3171,5,5,27.1952,9.81708,-10.0251,-0.135107,0.0268507,-0.0407632,0,0,5.6,0.5425,-0.5075,-0.004758,-0.410896,-0.930494,-0.05516,0.24906,0.3416
-16.3117,0,0,21.3117,21.3117,5,5,27.1861,9.82192,-10.0497,-0.13519,0.0267053,-0.0407047,0,0,5.565,0.525,-0.6125,-0.004758,-0.410896,-0.930494,-0.05516,0.24906,0.3416
-16.3047,0,0,21.3047,21.3047,5,5,27.1744,9.82594,-10.0722,-0.136596,0.0304291,-0.0402547,0,0,5.6525,0.6475,-0.595,-0.0061,-0.406992,-0.930128,-0.05502,0.2464,0.33418
-16.2954,0,0,21.2954,21.2954,5,5,27.1591,9.82895,-10.0948,-0.137619,0.0320219,-0.045183,0,0,5.355,0.35,-0.4725,-0.007076,-0.405162,-0.93513,-0.05502,0.2464,0.33418
-16.2862,0,0,21.2862,21.2862,5,5,27.1437,9.83155,-10.1172,-0.137664,0.0317836,-0.0450695,0,0,5.1975,0.2275,-0.2975,-0.007076,-0.405162,-0.93513,-0.05502,0.2464,0.33418
-16.2757,0,0,21.2757,21.2757,5,5,27.1262,9.83011,-10.1376,-0.141527,0.0344483,-0.0461577,0,0,5.285,0.2625,-0.385,-0.01098,-0.402234,-0.93635,-0.05502,0.2464,0.33418
-16.2652,0,0,21.2652,21.2652,5,5,27.1087,9.82881,-10.1578,-0.141505,0.0341824,-0.0460171,0,0,5.145,0.35,-0.385,-0.01098,-0.402234,-0.93635,-0.05502,0.2464,0.33418
-16.2571,0,0,21.2571,21.2571,5,5,27.0952,9.82765,-10.1776,-0.140634,0.0323891,-0.038777,0,0,5.0225,0.3325,-0.5075,-0.010126,-0.40382,-0.929274,-0.05502,0.2464,0.33418
-16.2489,0,0,21.2489,21.2489,5,5,27.0816,9.82635,-10.1973,-0.140612,0.0321827,-0.0386671,0,0,4.865,0.2625,-0.455,-0.010126,-0.40382,-0.929274,-0.05502,0.2464,0.33418
-16.2389,0,0,21.2389,21.2389,5,5,27.0648,9.82062,-10.2147,-0.144765,0.0326661,-0.0463892,0,0,4.7425,0.3675,-0.455,-0.014396,-0.403088,-0.937082,-0.05502,0.2464,0.33418
-16.2286,0,0,21.2286,21.2286,5,5,27.0477,9.81502,-10.2346,-0.144669,0.0324122,-0.0462408,0,0,4.445,0.35,-0.42,-0.014396,-0.403088,-0.937082,-0.05544,0.24836,0.33446
-16.2173,0,0,21.2173,21.2173,5,5,27.0289,9.8079,-10.2537,-0.146612,0.0349419,-0.0461974,0,0,4.5325,0.5075,-0.4375,-0.01647,-0.400282,-0.937204,-0.05544,0.24836,0.33446
-16.2059,0,0,21.2059,21.2059,5,5,27.0098,9.80082,-10.2728,-0.14649,0.0346596,-0.0460299,0,0,4.2875,0.4025,-0.525,-0.01647,-0.400282,-0.937204,-0.05544,0.24836,0.33446
-16.1959,0,0,21.1959,21.1959,5,5,26.9932,9.79077,-10.2898,-0.148261,0.0344185,-0.0397261,0,0,4.1125,0.385,-0.5075,-0.018422,-0.400282,-0.931104,-0.05544,0.24836,0.33446
-16.186,0,0,21.186,21.186,5,5,26.9766,9.7809,-10.3066,-0.148091,0.034178,-0.0395708,0,0,4.0075,0.385,-0.4725,-0.018422,-0.400282,-0.931104,-0.05544,0.24836,0.33446
-16.1738,0,0,21.1738,21.1738,5,5,26.9563,9.77356,-10.3253,-0.147114,0.0365625,-0.0445564,0,0,4.13,0.3675,-0.56,-0.017568,-0.397598,-0.936228,-0.05544,0.24836,0.33446
-16.1616,0,0,21.1616,21.1616,5,5,26.936,9.76624,-10.3436,-0.146989,0.0362609,-0.0443787,0,0,3.9725,0.35,-0.455,-0.017568,-0.397598,-0.936228,-0.05544,0.24836,0.33446
-16.15,0,0,21.15,21.15,5,5,26.9167,9.75644,-10.3604,-0.148399,0.0339019,-0.0466615,0,0,3.8325,0.2275,-0.385,-0.019154,-0.399672,-0.938668,-0.05544,0.24836,0.33446
-16.1382,0,0,21.1382,21.1382,5,5,26.8971,9.74692,-10.3824,-0.148236,0.0336143,-0.046484,0,0,3.57,0.0175,-0.2975,-0.019154,-0.399672,-0.938668,-0.05432,0.25102,0.33264
-16.1272,0,0,21.1272,21.1272,5,5,26.8787,9.73568,-10.4032,-0.149136,0.0317602,-0.0474182,0,0,3.535,-0.07,-0.245,-0.020252,-0.401258,-0.939766,-0.05432,0.25102,0.33264
-16.1163,0,0,21.1163,21.1163,5,5,26.8605,9.72463,-10.4239,-0.148945,0.0314957,-0.0472477,0,0,3.4825,-0.1225,-0.315,-0.020252,-0.401258,-0.939766,-0.05432,0.25102,0.33264
-16.1066,0,0,21.1066,21.1066,5,5,26.8444,9.71174,-10.443,-0.150303,0.0321196,-0.0408178,0,0,3.4825,0.07,-0.3675,-0.021838,-0.400404,-0.933544,-0.05432,0.25102,0.33264
-16.0968,0,0,21.0968,21.0968,5,5,26.8279,9.699,-10.4618,-0.150084,0.0318843,-0.0406568,0,0,3.2025,0.035,-0.2975,-0.021838,-0.400404,-0.933544,-0.05432,0.25102,0.33264
-16.0887,0,0,21.0887,21.0887,5,5,26.8145,9.68979,-10.4819,-0.146645,0.027538,-0.041389,0,0,3.15,0.07,-0.385,-0.018544,-0.404552,-0.934398,-0.05432,0.25102,0.33264
-16.0807,0,0,21.0807,21.0807,5,5,26.8012,9.68093,-10.5019,-0.146493,0.0273455,-0.0412626,0,0,3.115,0.1575,-0.4375,-0.018544,-0.404552,-0.934398,-0.05432,0.25102,0.33264
-16.0739,0,0,21.0739,21.0739,5,5,26.7899,9.67042,-10.5206,-0.147284,0.025109,-0.0409011,0,0,3.045,0.1225,-0.5075,-0.01952,-0.406626,-0.934154,-0.05432,0.25102,0.33264
-16.0673,0,0,21.0673,21.0673,5,5,26.7788,9.65928,-10.5358,-0.147092,0.0249541,-0.0407864,0,0,3.045,0.0875,-0.5075,-0.01952,-0.406626,-0.934154,-0.05754,0.24976,0.33208
-16.0591,0,0,21.0591,21.0591,5,5,26.7652,9.64817,-10.5506,-0.147873,0.0252479,-0.047045,0,0,3.01,0.315,-0.4375,-0.020496,-0.406138,-0.940498,-0.05754,0.24976,0.33208
-16.0511,0,0,21.0511,21.0511,5,5,26.7518,9.63727,-10.5654,-0.147686,0.0250558,-0.0469125,0,0,3.01,0.315,-0.4375,-0.020496,-0.406138,-0.940498,-0.05754,0.24976,0.33208
-16.045,0,0,21.045,21.045,5,5,26.7417,9.62329,-10.5778,-0.149024,0.0227209,-0.0417571,0,0,2.625,0.21,-0.35,-0.022082,-0.408334,-0.935496,-0.05754,0.24976,0.33208
-16.0371,0,0,21.0371,21.0371,5,5,26.7284,9.61603,-10.5941,-0.144283,0.0244813,-0.0442177,0,0,2.4675,0.07,-0.315,-0.017446,-0.406382,-0.938058,-0.05754,0.24976,0.33208
-16.0291,0,0,21.0291,21.0291,5,5,26.7151,9.60852,-10.6106,-0.144154,0.0242863,-0.0440951,0,0,2.3275,-0.21,-0.3675,-0.017446,-0.406382,-0.938058,-0.05754,0.24976,0.33208
-16.0259,0,0,21.0259,21.0259,5,5,26.7098,9.59766,-10.6242,-0.144939,0.0204327,-0.0324685,0,0,2.4325,-0.2975,-0.315,-0.018422,-0.410164,-0.92659,-0.05754,0.24976,0.33208
-16.0226,0,0,21.0226,21.0226,5,5,26.7043,9.58705,-10.6372,-0.144756,0.020362,-0.0323983,0,0,2.2575,-0.175,-0.105,-0.018422,-0.410164,-0.92659,-0.05754,0.24976,0.33208
-16.0166,0,0,21.0166,21.0166,5,5,26.6944,9.5812,-10.6521,-0.14259,0.0218052,-0.0387,0,0,2.0475,-0.1225,-0.07,-0.016348,-0.408578,-0.932934,-0.05404,0.25004,0.34104
-16.0116,0,0,21.0116,21.0116,5,5,26.6861,9.57961,-10.6691,-0.138918,0.0204576,-0.0380165,0,0,2.31,-0.245,-0.14,-0.012688,-0.409798,-0.932324,-0.05404,0.25004,0.34104
-16.0068,0,0,21.0068,21.0068,5,5,26.678,9.57821,-10.686,-0.138894,0.0203349,-0.0379504,0,0,2.38,-0.1575,-0.1925,-0.012688,-0.409798,-0.932324,-0.05404,0.25004,0.34104
-16.004,0,0,21.004,21.004,5,5,26.6733,9.57906,-10.7035,-0.136479,0.0164756,-0.0374244,0,0,2.45,-0.0525,-0.245,-0.010248,-0.41358,-0.931836,-0.05404,0.25004,0.34104
-16.0012,0,0,21.0012,21.0012,5,5,26.6687,9.57957,-10.721,-0.136488,0.0164053,-0.0373908,0,0,2.52,-0.28,-0.28,-0.010248,-0.41358,-0.931836,-0.05404,0.25004,0.34104
-16.0025,0,0,21.0025,21.0025,5,5,26.6708,9.57652,-10.7355,-0.137772,0.0105784,-0.0327265,0,0,2.345,-0.1925,-0.28,-0.01159,-0.419436,-0.9272,-0.05404,0.25004,0.34104
-16.0036,0,0,21.0036,21.0036,5,5,26.6727,9.57316,-10.7498,-0.137714,0.0106122,-0.0327326,0,0,2.2925,-0.385,-0.1575,-0.01159,-0.419436,-0.9272,-0.05404,0.25004,0.34104
-16.0061,0,0,21.0061,21.0061,5,5,26.6769,9.57098,-10.7641,-0.136461,0.00933611,-0.0300544,0,0,2.415,-0.28,-0.14,-0.01037,-0.420778,-0.924516,-0.05404,0.25004,0.34104
-16.0084,0,0,21.0084,21.0084,5,5,26.6807,9.56893,-10.7788,-0.136426,0.00939784,-0.0300788,0,0,2.275,-0.2975,-0.35,-0.01037,-0.420778,-0.924516,-0.05348,0.24836,0.33292
-16.011,0,0,21.011,21.011,5,5,26.685,9.56631,-10.7928,-0.13711,0.00873439,-0.0309658,0,0,2.3625,-0.07,-0.4375,-0.011102,-0.42151,-0.92537,-0.05348,0.24836,0.33292
-16.0135,0,0,21.0135,21.0135,5,5,26.6892,9.56375,-10.8066,-0.137066,0.00880268,-0.0309918,0,0,2.3625,-0.07,-0.4375,-0.011102,-0.42151,-0.92537,-0.05348,0.24836,0.33292
-16.0184,0,0,21.0184,21.0184,5,5,26.6974,9.56764,-10.8236,-0.130573,0.00513718,-0.0272536,0,0,2.3275,-0.455,-0.3325,-0.004514,-0.425292,-0.921588,-0.05348,0.24836,0.33292
-16.0233,0,0,21.0233,21.0233,5,5,26.7054,9.57147,-10.8405,-0.130639,0.00525619,-0.0273259,0,0,2.3275,-0.455,-0.3325,-0.004514,-0.425292,-0.921588,-0.05348,0.24836,0.33292
-16.0291,0,0,21.0291,21.0291,5,5,26.7151,9.57675,-10.8574,-0.129393,0.00344391,-0.0271685,0,0,2.3625,-0.21,-0.315,-0.003172,-0.427244,-0.921344,-0.05348,0.24836,0.33292
-16.0348,0,0,21.0348,21.0348,5,5,26.7247,9.58193,-10.8741,-0.129482,0.00358398,-0.0272558,0,0,2.3625,-0.21,-0.315,-0.003172,-0.427244,-0.921344,-0.05348,0.24836,0.33292
-16.0384,0,0,21.0384,21.0384,5,5,26.7307,9.58674,-10.8914,-0.130051,0.00599022,-0.0302654,0,0,2.1525,-0.525,-0.2625,-0.00366,-0.424926,-0.924272,-0.05348,0.24836,0.33292
-16.0431,0,0,21.0431,21.0431,5,5,26.7385,9.59447,-10.9082,-0.126904,0.00292576,-0.0325595,0,0,2.345,-0.455,-0.245,-0.000366,-0.428098,-0.926468,-0.05712,0.2492,0.33698
-16.0478,0,0,21.0478,21.0478,5,5,26.7464,9.60248,-10.9249,-0.127042,0.00303597,-0.0326411,0,0,2.38,-0.2275,-0.35,-0.000366,-0.428098,-0.926468,-0.05712,0.2492,0.33698
-16.0558,0,0,21.0558,21.0558,5,5,26.7597,9.60834,-10.9394,-0.127628,0.000180022,-0.0255057,0,0,2.4325,-0.175,-0.2625,-0.000854,-0.431148,-0.91927,-0.05712,0.2492,0.33698
-16.0637,0,0,21.0637,21.0637,5,5,26.7729,9.61409,-10.9537,-0.127727,0.0003747,-0.0256227,0,0,2.4325,-0.175,-0.2625,-0.000854,-0.431148,-0.91927,-0.05712,0.2492,0.33698
-16.0721,0,0,21.0721,21.0721,5,5,26.7868,9.62366,-10.9698,-0.124612,0.00118644,-0.0203457,0,0,2.17,-0.21,-0.245,0.00244,-0.430538,-0.913902,-0.05712,0.2492,0.33698
-16.0803,0,0,21.0803,21.0803,5,5,26.8005,9.63304,-10.9858,-0.124773,0.00138516,-0.0204767,0,0,2.17,-0.21,-0.245,0.00244,-0.430538,-0.913902,-0.05712,0.2492,0.33698
-16.0907,0,0,21.0907,21.0907,5,5,26.8178,9.64838,-11.0041,-0.119692,-0.00105664,-0.0168394,0,0,2.38,-0.07,-0.2625,0.007808,-0.433222,-0.91012,-0.05712,0.2492,0.33698
-16.1009,0,0,21.1009,21.1009,5,5,26.8349,9.6634,-11.0222,-0.119951,-0.000814396,-0.0170112,0,0,2.38,-0.07,-0.2625,0.007808,-0.433222,-0.91012,-0.05712,0.2492,0.33698
-16.1107,0,0,21.1107,21.1107,5,5,26.8511,9.67732,-11.0416,-0.120676,0.000393564,-0.0174197,0,0,2.5025,-0.175,-0.4725,0.00732,-0.432246,-0.910364,-0.06006,0.25074,0.336
-16.119,0,0,21.119,21.119,5,5,26.8651,9.69532,-11.0633,-0.117827,0.000217376,-0.0224932,0,0,2.4325,-0.175,-0.525,0.010492,-0.432612,-0.915244,-0.06006,0.25074,0.336
-16.1275,0,0,21.1275,21.1275,5,5,26.8791,9.71294,-11.0845,-0.11813,0.000409315,-0.0226485,0,0,2.52,-0.07,-0.315,0.010492,-0.432612,-0.915244,-0.06006,0.25074,0.336
-16.1357,0,0,21.1357,21.1357,5,5,26.8929,9.7234,-11.102,-0.123291,-0.00195733,-0.0291768,0,0,2.485,-0.1225,-0.2975,0.00549,-0.435174,-0.921588,-0.06006,0.25074,0.336
-16.1441,0,0,21.1441,21.1441,5,5,26.9068,9.73366,-11.1195,-0.123467,-0.00175772,-0.029312,0,0,2.6425,-0.1575,-0.385,0.00549,-0.435174,-0.921588,-0.06006,0.25074,0.336
-16.1538,0,0,21.1538,21.1538,5,5,26.923,9.75011,-11.1398,-0.118405,-0.00226478,-0.0234566,0,0,2.5725,-0.14,-0.49,0.010858,-0.435906,-0.91561,-0.06006,0.25074,0.336
-16.1636,0,0,21.1636,21.1636,5,5,26.9393,9.76631,-11.1595,-0.118684,-0.00203617,-0.0236265,0,0,2.73,0.0175,-0.2975,0.010858,-0.435906,-0.91561,-0.06006,0.25074,0.336
